Location ID,Date,Mean temperature (°C),Max. temperature (°C),Min. temperature (°C),Perceived mean temperature (°C),Perceived max. temperature (°C),Perceived min. temperature (°C),Max. wind speed (km/h),Max. wind gusts (km/h),Shortwave radiation sum (MJ/m2),Dominant wind direction (°),Reference evapotranspiration (mm),Daylight duration (s),Sunshine duration (s),Precipitation sum (mm),Snowfall sum (mm),Precipitation hours (h),Rain sum (mm)
0,2020-01-25,0.4,3.7,-2.8,-2.6,1.1,-6.4,10.2,21.6,2.61,128,0.26,32760.9,990.87,0.0,0.0,0.0,0.0
0,2020-01-26,5.7,9.7,1.4,2.5,6.2,-1.1,22.5,46.4,3.45,197,0.46,32925.06,7931.0,4.5,0.0,5.0,4.5
0,2020-01-27,8.5,9.1,7.4,4.0,5.1,2.2,29.5,58.3,1.59,209,0.53,33091.68,224.5,5.7,0.0,17.0,5.7
0,2020-01-28,6.0,7.6,4.6,0.1,2.7,-1.7,36.7,76.0,5.9,247,1.13,33260.54,22554.65,3.2,0.0,13.0,3.2
0,2020-01-29,6.3,9.3,4.2,2.0,5.1,-0.7,24.1,47.9,4.46,251,0.86,33431.41,24822.31,0.4,0.0,4.0,0.4
0,2020-01-30,8.9,12.9,4.3,5.5,9.7,0.7,26.1,48.2,1.45,208,0.38,33604.1,0.0,2.1,0.0,4.0,2.1
0,2020-01-31,12.0,13.2,10.9,9.2,10.2,8.6,24.4,44.3,3.55,226,0.78,33778.39,2605.64,0.2,0.0,2.0,0.2
0,2020-02-01,12.4,13.8,11.0,9.1,10.0,7.2,27.3,58.0,4.14,234,0.98,33954.07,15917.87,13.5,0.0,14.0,13.5
0,2020-02-02,12.8,15.4,10.7,9.9,13.1,7.5,30.0,55.8,2.87,236,0.71,34130.98,5647.8,10.6,0.0,19.0,10.6
0,2020-02-03,11.8,13.7,7.2,8.8,10.6,2.6,37.4,74.5,2.43,251,0.88,34309.21,3642.65,11.5,0.0,14.0,11.5
0,2020-02-04,6.6,8.4,5.4,1.4,2.8,-0.1,30.4,70.2,5.94,298,1.27,34490.56,28357.29,1.4,0.0,3.0,1.4
0,2020-02-05,6.1,9.0,2.8,3.2,6.6,-0.1,17.1,34.2,3.88,9,0.68,34675.1,10624.47,0.0,0.0,0.0,0.0
0,2020-02-06,3.7,9.7,-1.1,0.5,6.3,-4.4,10.1,24.5,8.88,77,1.02,34862.58,30424.73,0.0,0.0,0.0,0.0
0,2020-02-07,5.8,11.5,0.6,2.3,8.1,-3.5,15.5,30.6,8.81,163,1.11,35052.76,29553.91,0.0,0.0,0.0,0.0
0,2020-02-08,8.7,11.0,7.6,5.6,8.3,3.7,19.2,37.1,2.98,200,0.63,35245.42,9351.2,2.3,0.0,5.0,2.3
0,2020-02-09,10.1,13.4,7.3,4.1,7.6,1.6,49.1,102.6,2.3,212,1.16,35440.32,0.0,3.3,0.0,11.0,3.3
0,2020-02-10,9.5,13.1,6.6,3.0,7.0,0.2,46.9,96.8,5.72,251,1.87,35637.23,23915.25,5.8,0.0,14.0,5.8
0,2020-02-11,6.2,8.0,4.1,0.4,1.8,-1.0,36.0,81.0,7.61,259,1.48,35835.95,30479.33,2.0,0.0,9.0,2.0
0,2020-02-12,6.0,9.1,4.0,1.2,4.5,-1.4,28.6,58.0,7.43,244,1.34,36036.26,26179.98,0.1,0.0,1.0,0.1
0,2020-02-13,8.4,11.9,5.6,2.9,6.3,0.9,41.7,81.7,4.46,230,1.38,36237.96,14403.08,6.1,0.0,11.0,6.1
0,2020-02-14,9.3,12.1,7.2,6.0,8.6,3.8,19.2,40.7,6.74,235,1.27,36440.84,26638.78,0.0,0.0,0.0,0.0
0,2020-02-15,10.6,14.7,6.9,6.6,9.7,3.7,33.4,68.4,7.61,198,1.58,36644.71,23437.06,1.5,0.0,3.0,1.5
0,2020-02-16,13.7,17.3,9.7,8.0,10.7,5.2,44.3,94.3,5.37,215,2.53,36849.37,14104.43,6.8,0.0,12.0,6.8
0,2020-02-17,8.9,11.2,6.4,4.3,5.8,1.4,29.7,70.6,8.32,234,1.66,37054.63,27690.84,0.8,0.0,6.0,0.8
0,2020-02-18,7.3,10.3,3.9,2.6,5.7,-0.3,30.6,55.8,7.88,236,1.51,37260.33,29602.52,0.1,0.0,1.0,0.1
0,2020-02-19,7.3,9.0,4.7,3.3,5.6,0.8,26.9,65.5,5.1,252,0.96,37466.26,15156.12,7.1,0.0,10.0,7.1
0,2020-02-20,8.5,11.2,4.8,4.1,6.1,1.0,32.8,63.0,4.11,226,1.0,37672.26,11884.77,3.0,0.0,3.0,3.0
0,2020-02-21,6.1,10.2,2.1,2.1,5.6,-1.7,19.0,37.8,9.12,235,1.46,37878.16,29085.64,0.0,0.0,0.0,0.0
0,2020-02-22,8.7,12.8,4.3,4.6,8.5,-0.2,25.0,47.9,7.62,228,1.43,38083.78,20698.95,0.3,0.0,3.0,0.3
0,2020-02-23,11.4,13.2,9.5,7.4,9.6,5.1,33.8,64.4,2.28,234,0.94,38289.27,0.0,0.9,0.0,7.0,0.9
0,2020-02-24,11.4,12.9,9.7,7.5,9.2,5.7,31.2,62.6,4.78,230,1.22,38496.36,648.28,1.4,0.0,7.0,1.4
0,2020-02-25,8.2,10.1,3.8,3.5,6.8,-2.3,29.8,65.2,6.7,252,1.26,38705.2,27350.21,6.8,0.0,16.0,6.8
0,2020-02-26,4.3,6.5,2.5,-1.2,1.2,-3.1,31.8,62.6,8.86,270,1.19,38915.61,32216.92,4.5,0.77,13.0,3.4
0,2020-02-27,5.4,10.9,3.1,-0.1,5.8,-2.5,49.1,90.4,3.55,257,0.97,39127.41,7258.6,9.8,0.35,10.0,9.3
0,2020-02-28,5.7,10.2,1.0,1.5,6.1,-2.6,27.5,57.6,2.5,196,0.67,39340.45,0.0,2.4,0.0,10.0,2.4
0,2020-02-29,9.0,11.6,6.5,3.6,6.1,0.6,48.1,93.6,4.96,213,1.57,39554.54,14400.0,1.7,0.0,6.0,1.7
0,2020-03-01,6.1,8.8,3.1,1.4,4.6,-2.3,28.7,65.2,2.98,224,0.78,39769.55,6522.78,14.5,0.0,7.0,14.5
0,2020-03-02,6.5,8.6,4.0,2.3,5.3,-0.5,26.4,54.0,3.82,242,0.82,39985.3,6523.26,10.6,0.0,16.0,10.6
0,2020-03-03,5.0,9.0,2.2,1.3,5.8,-1.6,17.7,32.4,9.65,251,1.22,40201.64,36000.0,1.3,0.0,5.0,1.3
0,2020-03-04,5.8,8.0,2.8,2.2,5.9,-0.7,20.9,38.9,4.11,199,0.68,40418.42,5407.03,2.4,0.0,11.0,2.4
0,2020-03-05,8.8,12.6,5.7,5.0,10.3,-1.0,42.3,78.8,4.26,222,0.78,40635.48,7552.85,18.4,0.0,24.0,18.4
0,2020-03-06,6.4,9.1,3.0,2.1,4.7,-1.0,33.3,65.9,8.96,294,1.37,40852.68,35784.95,1.0,0.0,6.0,1.0
0,2020-03-07,7.1,10.9,1.7,3.8,7.5,-1.5,18.8,35.6,8.2,245,1.38,41069.87,19108.63,0.1,0.0,1.0,0.1
0,2020-03-08,8.7,11.2,6.2,4.5,6.9,2.5,35.4,65.9,3.28,218,0.86,41286.89,10465.83,4.2,0.0,8.0,4.2
0,2020-03-09,7.8,11.0,5.2,3.7,7.0,1.2,24.5,47.9,11.24,256,1.66,41503.62,36037.39,2.6,0.0,8.0,2.6
0,2020-03-10,11.6,14.1,7.2,7.8,10.6,2.3,31.4,58.7,3.16,233,0.91,41719.91,0.0,4.5,0.0,14.0,4.5
0,2020-03-11,13.6,16.5,11.1,9.9,12.1,6.6,29.7,56.2,7.94,226,1.93,41935.6,29830.22,0.3,0.0,2.0,0.3
0,2020-03-12,10.4,12.5,6.1,6.1,8.2,1.2,28.8,55.1,7.59,255,1.9,42150.55,26969.96,0.9,0.0,7.0,0.9
0,2020-03-13,7.4,11.5,4.4,3.4,7.4,-0.1,21.0,40.7,10.61,255,1.85,42364.63,28319.75,0.2,0.0,1.0,0.2
0,2020-03-14,7.9,11.4,4.9,5.2,8.2,2.8,19.0,38.2,5.09,192,0.8,42577.98,13190.5,2.0,0.0,8.0,2.0
0,2020-03-15,10.0,15.8,6.7,7.1,12.7,4.0,24.0,47.9,11.19,194,1.76,42792.16,28375.13,0.0,0.0,0.0,0.0
0,2020-03-16,9.1,12.5,5.4,7.1,11.1,2.8,13.2,25.2,6.98,336,1.1,43007.34,10176.56,0.7,0.0,3.0,0.7
0,2020-03-17,9.5,14.4,5.5,7.9,13.6,3.6,6.8,18.7,8.86,279,1.32,43223.38,22199.28,0.0,0.0,0.0,0.0
0,2020-03-18,11.5,17.0,6.3,10.2,15.9,4.1,8.7,18.4,11.21,211,1.77,43440.16,35170.5,0.1,0.0,1.0,0.1
0,2020-03-19,12.3,18.9,6.7,11.2,18.3,5.0,12.0,21.6,12.44,30,2.0,43657.54,36774.5,0.0,0.0,0.0,0.0
0,2020-03-20,11.1,16.3,7.7,8.6,14.0,3.9,19.7,39.2,12.71,32,1.86,43875.38,35657.02,3.8,0.0,9.0,3.8
0,2020-03-21,7.5,9.3,4.9,3.1,4.5,1.1,25.0,48.2,7.96,52,1.43,44093.56,11674.84,0.1,0.0,1.0,0.1
0,2020-03-22,7.2,11.3,4.5,2.2,6.7,-0.7,24.1,47.2,8.67,75,2.12,44311.96,20211.31,0.0,0.0,0.0,0.0
0,2020-03-23,5.8,11.0,1.3,1.0,6.4,-3.8,19.4,40.0,19.11,95,2.91,44530.43,40879.67,0.0,0.0,0.0,0.0
0,2020-03-24,5.4,11.9,-0.3,1.1,8.1,-4.8,16.0,32.8,19.2,88,2.96,44748.85,41097.79,0.0,0.0,0.0,0.0
0,2020-03-25,5.5,11.6,-0.3,1.1,7.2,-4.2,20.3,40.3,19.41,55,2.92,44967.09,41315.35,0.0,0.0,0.0,0.0
0,2020-03-26,5.4,10.3,0.9,0.5,5.3,-4.1,21.8,43.2,19.24,46,2.89,45185.01,41532.21,0.0,0.0,0.0,0.0
0,2020-03-27,7.3,13.3,0.8,3.9,10.3,-2.8,17.3,33.8,18.27,7,2.66,45402.48,39715.62,0.0,0.0,0.0,0.0
0,2020-03-28,9.2,15.8,2.7,5.8,13.5,-0.2,25.4,47.5,18.54,5,2.96,45619.38,41963.33,0.0,0.0,0.0,0.0
0,2020-03-29,5.9,9.0,3.6,-1.0,1.1,-3.4,38.1,72.0,13.38,24,2.91,45835.55,34100.04,0.0,0.0,0.0,0.0
0,2020-03-30,4.3,8.6,-0.4,-2.0,1.9,-7.3,29.7,58.3,20.56,35,3.15,46050.86,42390.13,0.0,0.0,0.0,0.0
0,2020-03-31,6.1,10.9,1.4,1.6,5.9,-2.5,21.8,43.9,16.71,45,2.33,46265.18,42601.57,0.0,0.0,0.0,0.0
0,2020-04-01,5.8,11.9,-0.5,2.2,8.7,-4.1,12.3,29.2,20.52,34,2.78,46478.35,42703.26,0.0,0.0,0.0,0.0
0,2020-04-02,5.6,9.6,-0.7,2.2,6.2,-3.9,14.3,29.5,15.87,321,2.15,46690.24,30901.47,0.0,0.0,0.0,0.0
0,2020-04-03,9.5,13.4,5.4,6.9,10.7,2.3,14.3,30.2,13.42,298,1.97,46900.98,41775.23,0.1,0.0,1.0,0.1
0,2020-04-04,10.5,16.7,4.8,7.8,14.1,2.3,14.2,29.5,18.47,108,3.04,47112.04,41564.23,0.2,0.0,2.0,0.2
0,2020-04-05,12.7,21.4,4.6,10.0,18.7,1.5,16.0,32.0,21.27,146,3.87,47323.57,43152.59,0.0,0.0,0.0,0.0
0,2020-04-06,11.8,14.6,9.3,9.2,11.7,6.8,20.3,40.0,8.02,199,1.86,47535.46,16532.22,6.1,0.0,6.0,6.1
0,2020-04-07,14.5,22.0,9.4,13.3,20.3,8.3,13.1,29.9,18.11,67,3.09,47747.56,40309.34,1.9,0.0,3.0,1.9
0,2020-04-08,15.8,23.7,8.5,14.4,22.9,6.0,10.7,19.8,19.36,163,3.57,47959.77,43242.66,0.0,0.0,0.0,0.0
0,2020-04-09,16.8,24.7,9.1,15.2,23.3,7.2,17.9,34.6,19.4,71,4.01,48171.93,43483.12,0.0,0.0,0.0,0.0
0,2020-04-10,16.7,24.5,9.2,15.1,23.4,7.2,17.3,33.1,20.09,59,4.06,48383.93,42764.83,0.0,0.0,0.0,0.0
0,2020-04-11,17.4,23.9,10.7,16.3,22.8,9.1,9.4,19.4,19.89,48,3.68,48595.62,43911.89,0.0,0.0,0.0,0.0
0,2020-04-12,16.8,23.4,10.1,14.9,21.5,7.8,13.0,33.8,19.89,156,4.06,48806.87,44160.6,0.2,0.0,1.0,0.2
0,2020-04-13,12.4,17.1,7.0,8.3,13.4,1.5,31.1,61.6,21.63,34,3.9,49017.53,44194.75,0.0,0.0,0.0,0.0
0,2020-04-14,8.0,12.9,3.0,3.1,8.6,-2.2,21.5,44.3,23.05,49,3.72,49227.48,44897.32,0.0,0.0,0.0,0.0
0,2020-04-15,11.3,19.5,3.7,7.7,15.8,0.1,16.2,35.3,23.46,81,4.2,49436.55,45143.21,0.0,0.0,0.0,0.0
0,2020-04-16,16.0,22.9,8.9,14.4,22.3,5.7,12.8,27.4,21.09,208,3.94,49644.6,44808.0,0.3,0.0,1.0,0.3
0,2020-04-17,17.1,23.4,10.0,16.0,21.1,8.5,14.7,35.6,16.79,172,3.47,49851.47,38429.72,1.9,0.0,6.0,1.9
0,2020-04-18,16.5,20.7,12.2,15.7,20.0,11.4,13.3,28.4,14.5,254,2.74,50057.02,37138.45,3.7,0.0,11.0,3.7
0,2020-04-19,14.4,20.3,9.5,12.3,18.5,7.3,23.3,49.0,22.09,26,3.76,50261.06,44319.59,0.0,0.0,0.0,0.0
0,2020-04-20,16.0,20.7,11.6,12.8,17.6,8.4,21.0,42.5,21.51,57,4.63,50463.45,42490.41,0.0,0.0,0.0,0.0
0,2020-04-21,15.9,20.2,10.8,12.7,17.4,6.6,18.1,38.2,22.92,53,4.85,50664.01,45634.84,0.0,0.0,0.0,0.0
0,2020-04-22,15.8,21.9,10.3,13.3,19.7,7.2,15.0,33.5,24.34,47,4.78,50862.57,46566.3,0.0,0.0,0.0,0.0
0,2020-04-23,16.9,24.1,8.6,15.6,24.3,6.3,9.2,18.4,24.37,48,4.38,51059.21,46584.36,0.0,0.0,0.0,0.0
0,2020-04-24,17.2,23.0,9.5,15.5,22.5,7.1,14.3,28.1,16.89,292,3.71,51255.39,45565.86,0.0,0.0,0.0,0.0
0,2020-04-25,14.8,20.2,10.8,11.9,18.6,8.0,14.7,30.2,17.95,31,3.86,51451.24,45912.29,0.5,0.0,2.0,0.5
0,2020-04-26,13.6,20.3,5.9,11.5,18.8,3.5,9.4,21.6,25.24,15,4.25,51646.59,46938.55,0.0,0.0,0.0,0.0
0,2020-04-27,16.4,22.3,10.0,15.4,21.9,7.4,12.3,29.9,18.57,198,3.51,51841.33,41497.18,3.5,0.0,7.0,3.5
0,2020-04-28,15.0,18.4,12.5,11.9,14.9,9.2,28.2,56.5,16.5,229,3.28,52035.28,37223.64,4.0,0.0,11.0,4.0
0,2020-04-29,12.6,16.2,10.3,9.6,11.9,7.8,30.6,58.3,10.53,217,2.05,52228.29,19314.7,5.1,0.0,18.0,5.1
0,2020-04-30,11.4,14.7,8.5,7.2,10.3,4.7,35.1,74.5,14.39,222,2.45,52420.21,35368.42,2.9,0.0,14.0,2.9
0,2020-05-01,11.5,15.8,8.8,8.1,11.9,5.5,23.5,45.7,11.08,249,2.1,52610.86,28332.81,6.4,0.0,15.0,6.4
0,2020-05-02,11.7,16.1,7.1,8.6,13.0,4.0,20.2,41.0,15.82,279,2.89,52800.09,38014.64,0.1,0.0,1.0,0.1
0,2020-05-03,12.8,17.8,8.5,11.5,17.7,6.1,17.0,32.8,9.09,188,1.71,52987.71,15121.06,1.4,0.0,8.0,1.4
0,2020-05-04,14.9,18.3,11.7,13.9,17.5,9.8,18.9,36.4,10.14,39,2.17,53173.56,20225.34,1.6,0.0,5.0,1.6
0,2020-05-05,12.5,14.4,10.7,10.3,13.5,7.5,18.7,35.3,7.76,50,1.65,53357.45,5056.85,5.7,0.0,16.0,5.7
0,2020-05-06,14.0,19.8,8.3,12.0,18.6,6.4,11.8,28.1,23.34,66,4.11,53539.18,49173.94,0.0,0.0,0.0,0.0
0,2020-05-07,14.4,20.9,6.2,12.6,19.9,3.5,9.6,24.5,23.43,75,4.09,53718.57,42346.36,0.0,0.0,0.0,0.0
0,2020-05-08,16.0,23.1,7.8,14.7,21.6,5.5,10.1,22.7,14.72,61,3.06,53895.43,23525.03,0.0,0.0,0.0,0.0
0,2020-05-09,17.8,21.3,14.6,18.1,21.7,14.0,11.5,23.8,14.43,128,2.64,54069.55,32937.82,6.8,0.0,12.0,6.8
0,2020-05-10,16.9,21.9,12.3,17.1,23.9,7.8,32.1,58.7,16.04,12,2.9,54240.72,32346.57,6.3,0.0,13.0,6.3
0,2020-05-11,9.8,13.1,6.3,3.7,6.8,-0.0,36.5,70.9,18.58,26,3.54,54408.73,30571.4,2.9,0.0,7.0,2.9
0,2020-05-12,9.5,14.0,4.6,5.4,11.1,0.0,20.8,38.2,23.04,38,3.87,54573.37,42441.68,0.0,0.0,0.0,0.0
0,2020-05-13,10.6,15.9,5.4,6.1,12.2,1.5,25.6,48.2,25.51,28,4.39,54734.67,48926.05,0.0,0.0,0.0,0.0
0,2020-05-14,10.6,15.5,6.2,5.5,10.4,1.0,27.9,55.1,25.56,30,4.64,54893.9,49849.44,0.0,0.0,0.0,0.0
0,2020-05-15,11.5,16.8,5.8,7.7,14.2,1.2,20.4,41.8,28.22,21,4.69,55051.19,50216.65,0.0,0.0,0.0,0.0
0,2020-05-16,12.9,18.6,5.8,10.5,17.0,3.2,15.1,31.0,26.46,4,4.43,55206.36,49433.46,0.0,0.0,0.0,0.0
0,2020-05-17,13.6,19.6,6.3,12.1,19.1,4.0,10.0,22.0,27.33,338,4.43,55359.26,50471.31,0.0,0.0,0.0,0.0
0,2020-05-18,15.6,22.0,8.6,14.2,21.8,6.9,14.1,26.3,25.89,315,4.62,55509.72,50346.23,0.0,0.0,0.0,0.0
0,2020-05-19,16.6,24.6,8.2,15.4,23.7,5.5,17.3,34.2,27.35,341,5.02,55657.58,50841.34,0.0,0.0,0.0,0.0
0,2020-05-20,20.1,26.8,11.9,19.9,27.9,11.1,12.4,25.6,26.33,40,5.23,55802.67,50704.39,0.0,0.0,0.0,0.0
0,2020-05-21,22.4,28.2,15.3,22.5,29.8,14.6,12.2,22.3,24.78,165,5.29,55944.81,50664.56,0.0,0.0,0.0,0.0
0,2020-05-22,20.0,24.9,15.6,19.3,23.5,16.0,21.1,43.2,14.54,247,3.6,56083.84,18945.68,1.4,0.0,6.0,1.4
0,2020-05-23,15.3,18.9,12.3,12.5,15.3,9.7,25.5,50.0,18.04,283,3.79,56219.56,36914.4,4.7,0.0,7.0,4.7
0,2020-05-24,14.6,19.0,9.0,12.1,16.4,6.6,16.9,36.4,16.52,304,3.25,56351.8,33796.22,0.0,0.0,0.0,0.0
0,2020-05-25,16.8,22.6,9.3,15.2,20.3,7.8,14.1,32.0,20.31,44,4.1,56480.37,38716.89,0.0,0.0,0.0,0.0
0,2020-05-26,18.7,24.6,10.9,17.1,23.4,9.6,17.8,36.7,27.94,37,5.61,56605.09,51621.62,0.0,0.0,0.0,0.0
0,2020-05-27,20.0,25.6,13.0,18.1,25.0,11.4,18.3,35.6,27.64,34,6.12,56725.75,51506.87,0.0,0.0,0.0,0.0
0,2020-05-28,18.8,24.3,12.3,16.2,22.6,9.8,18.6,37.8,28.53,39,6.23,56842.19,51653.23,0.0,0.0,0.0,0.0
0,2020-05-29,19.0,24.2,12.8,15.8,21.6,9.4,21.0,42.5,29.49,61,6.76,56954.18,52074.5,0.0,0.0,0.0,0.0
0,2020-05-30,19.0,24.5,10.5,16.6,22.5,8.6,21.3,40.0,28.98,75,6.26,57061.56,52093.46,0.0,0.0,0.0,0.0
0,2020-05-31,18.5,24.0,13.0,15.5,21.8,10.2,21.0,45.0,26.01,66,5.96,57164.1,52110.87,0.0,0.0,0.0,0.0
0,2020-06-01,19.9,26.3,12.6,18.1,24.9,10.2,14.7,33.1,29.02,54,6.13,57261.63,52126.84,0.0,0.0,0.0,0.0
0,2020-06-02,22.0,28.8,12.5,21.5,28.8,11.6,13.8,27.4,27.47,35,5.85,57354.09,52141.41,0.0,0.0,0.0,0.0
0,2020-06-03,20.0,25.0,15.4,19.2,24.9,13.8,14.7,28.1,21.96,11,4.69,57442.25,47396.96,4.1,0.0,7.0,4.1
0,2020-06-04,14.1,18.0,11.8,12.3,16.9,9.2,24.4,50.0,14.09,327,2.54,57526.2,19802.06,7.2,0.0,16.0,7.2
0,2020-06-05,13.9,18.1,11.2,10.4,13.3,8.3,33.6,63.4,11.71,261,2.8,57605.82,22581.41,2.3,0.0,14.0,2.3
0,2020-06-06,14.3,18.0,10.3,10.6,13.8,7.0,23.8,50.4,22.07,266,4.43,57681.04,41938.25,0.4,0.0,4.0,0.4
0,2020-06-07,14.0,18.4,9.5,12.4,17.5,7.0,14.6,32.8,20.71,275,3.43,57751.78,49168.27,0.2,0.0,2.0,0.2
0,2020-06-08,14.9,18.7,11.5,13.1,17.7,9.4,20.0,38.9,22.67,2,3.87,57817.93,50700.3,3.1,0.0,7.0,3.1
0,2020-06-09,13.8,18.2,8.7,11.3,15.5,6.1,18.4,37.8,16.78,358,3.15,57879.42,42147.58,0.4,0.0,4.0,0.4
0,2020-06-10,14.7,19.2,9.7,13.2,17.1,8.0,14.9,28.4,17.13,309,3.21,57936.2,33632.51,0.0,0.0,0.0,0.0
0,2020-06-11,16.8,22.0,11.8,16.0,19.6,11.2,17.2,37.8,22.39,100,4.14,57988.14,42331.14,3.8,0.0,8.0,3.8
0,2020-06-12,16.6,20.0,14.4,15.2,18.0,13.1,21.3,49.0,11.19,134,2.42,58035.2,14103.68,5.4,0.0,11.0,5.4
0,2020-06-13,17.4,22.3,11.8,15.8,20.3,10.8,22.0,52.9,24.11,175,4.64,58077.27,49131.21,0.1,0.0,1.0,0.1
0,2020-06-14,17.5,21.6,12.7,16.3,20.7,11.8,17.9,37.4,18.3,208,3.53,58114.32,45538.41,0.7,0.0,2.0,0.7
0,2020-06-15,17.7,21.7,13.6,16.5,20.4,12.6,17.2,36.4,20.76,213,3.93,58146.25,51791.98,1.0,0.0,6.0,1.0
0,2020-06-16,17.7,22.3,13.6,17.2,22.8,13.3,17.2,36.0,21.81,203,3.99,58173.0,47097.97,0.6,0.0,5.0,0.6
0,2020-06-17,17.2,20.4,13.5,16.7,19.6,13.0,10.6,24.8,17.74,203,3.28,58194.52,41493.85,0.6,0.0,5.0,0.6
0,2020-06-18,16.4,19.4,12.7,15.5,19.6,11.5,18.5,39.2,20.75,215,3.51,58210.74,49247.59,2.8,0.0,9.0,2.8
0,2020-06-19,16.7,21.0,12.4,15.6,19.2,11.3,16.7,38.5,18.53,244,3.39,58221.59,49834.2,1.3,0.0,8.0,1.3
0,2020-06-20,18.8,22.8,14.2,18.9,22.4,14.4,7.2,22.0,21.37,228,3.93,58227.04,50977.94,0.8,0.0,6.0,0.8
0,2020-06-21,17.9,22.0,14.4,16.6,20.4,13.5,22.8,47.5,14.69,240,3.14,58227.03,29443.07,1.1,0.0,5.0,1.1
0,2020-06-22,17.6,23.1,10.9,17.1,23.2,9.5,9.7,22.7,28.07,351,4.88,58221.49,52949.71,0.0,0.0,0.0,0.0
0,2020-06-23,21.8,28.7,12.1,21.0,28.0,11.6,15.5,32.8,29.34,67,6.37,58210.33,52934.51,0.0,0.0,0.0,0.0
0,2020-06-24,25.4,32.0,16.6,24.5,30.8,16.0,18.1,38.5,29.36,93,7.49,58193.61,53023.77,0.0,0.0,0.0,0.0
0,2020-06-25,26.8,33.1,19.0,26.9,34.3,17.9,11.5,28.4,25.98,111,6.42,58171.4,52350.45,0.0,0.0,0.0,0.0
0,2020-06-26,24.6,31.7,20.1,24.7,31.7,20.4,23.5,43.9,18.36,219,4.97,58143.79,30277.55,6.7,0.0,6.0,6.7
0,2020-06-27,20.3,22.8,17.5,18.7,20.0,16.0,32.0,62.6,15.1,221,3.64,58110.86,31544.84,0.3,0.0,3.0,0.3
0,2020-06-28,18.6,22.0,15.8,16.2,19.2,13.8,21.9,42.8,15.42,236,4.05,58072.72,28158.63,0.4,0.0,2.0,0.4
0,2020-06-29,17.8,21.0,14.6,15.3,16.9,12.5,21.8,43.6,20.7,263,4.56,58029.43,44350.39,1.3,0.0,3.0,1.3
0,2020-06-30,19.2,22.6,15.7,17.3,20.3,14.0,26.2,52.6,10.87,226,3.42,57981.12,2060.87,0.0,0.0,0.0,0.0
0,2020-07-01,19.8,23.7,17.0,19.6,22.1,17.3,21.6,46.8,12.5,236,2.86,57927.87,27638.06,4.9,0.0,11.0,4.9
0,2020-07-02,17.7,21.4,13.9,16.0,18.8,13.3,21.4,43.2,17.19,274,3.6,57869.78,35426.05,0.2,0.0,2.0,0.2
0,2020-07-03,17.8,21.8,12.1,16.1,19.4,10.8,18.4,39.2,21.06,266,4.27,57806.95,42351.9,0.0,0.0,0.0,0.0
0,2020-07-04,19.5,23.9,14.5,17.6,21.5,12.8,28.9,55.1,16.14,230,4.01,57739.5,27152.1,0.0,0.0,0.0,0.0
0,2020-07-05,20.5,24.0,15.1,19.1,22.5,12.0,25.9,52.2,12.84,252,3.52,57667.52,14143.84,0.5,0.0,4.0,0.5
0,2020-07-06,16.3,20.9,12.0,13.2,16.9,9.5,23.5,46.8,19.61,296,4.3,57591.11,49921.02,0.0,0.0,0.0,0.0
0,2020-07-07,17.6,23.4,9.6,16.6,22.9,8.6,11.0,25.9,27.13,298,5.04,57510.41,52031.79,0.0,0.0,0.0,0.0
0,2020-07-08,20.5,26.5,12.9,19.7,25.1,12.1,20.5,43.9,22.91,281,5.0,57425.5,48774.27,0.0,0.0,0.0,0.0
0,2020-07-09,23.4,30.3,15.1,23.1,29.0,16.0,20.8,42.5,26.07,255,6.34,57336.49,51403.56,0.0,0.0,0.0,0.0
0,2020-07-10,19.1,22.3,14.5,16.9,19.8,12.0,23.7,45.4,15.16,306,4.06,57243.5,31747.24,0.1,0.0,1.0,0.1
0,2020-07-11,17.9,23.8,10.9,15.5,20.9,9.3,18.3,36.0,25.33,359,5.42,57146.64,51813.83,0.0,0.0,0.0,0.0
0,2020-07-12,19.3,25.1,11.7,17.2,23.5,9.7,17.4,33.1,28.54,32,6.09,57045.84,51407.84,0.0,0.0,0.0,0.0
0,2020-07-13,20.9,26.8,13.7,19.1,26.0,11.8,18.4,38.5,28.79,356,6.42,56940.19,51166.2,0.0,0.0,0.0,0.0
0,2020-07-14,18.6,22.8,14.2,17.8,22.2,13.2,17.4,37.1,14.46,296,3.17,56829.7,31438.37,1.5,0.0,7.0,1.5
0,2020-07-15,18.5,21.8,15.6,17.4,20.1,15.0,17.6,36.7,12.79,305,3.15,56714.61,17492.11,2.0,0.0,8.0,2.0
0,2020-07-16,18.5,21.0,16.1,17.6,19.8,15.7,15.8,32.4,8.72,309,2.45,56595.11,126.72,0.0,0.0,0.0,0.0
0,2020-07-17,21.0,25.2,16.2,20.8,25.0,16.1,16.9,31.0,17.44,340,3.77,56471.39,39080.15,0.0,0.0,0.0,0.0
0,2020-07-18,21.9,28.0,15.7,21.9,27.9,15.9,14.8,27.0,27.53,322,5.66,56343.67,50816.61,0.0,0.0,0.0,0.0
0,2020-07-19,22.2,29.5,14.2,21.9,30.3,13.6,16.6,34.2,27.09,342,5.82,56212.14,50520.48,0.0,0.0,0.0,0.0
0,2020-07-20,20.6,26.0,15.0,18.8,25.0,13.9,19.5,38.5,27.59,19,6.16,56077.02,50603.8,0.0,0.0,0.0,0.0
